"zspec","zphot"
0.233614,0.218011366553127
0.339947,0.343296498056809
0.377963,0.397631620304512
0.396628,0.381139848869532
0.361267,0.383199317249992
0.438328,0.4173669720344
0.357573,0.352527658184541
0.426344,0.346747166334741
0.357196,0.337678280092495
0.327634,0.334955786328349
0.327583,0.312951495832077
0.319221,0.334237161397738
0.249907,0.242564405432621
0.268611,0.229397832132461
0.356208,0.371587642547405
0.355632,0.322325370280249
0.335252,0.345411013701964
0.28484,0.289562666468414
0.306368,0.269556150145366
0.353987,0.395815531907809
0.356053,0.331918713178974
0.439917,0.406481654223356
0.212721,0.230126689758045
0.402798,0.477112532566407
0.287862,0.299121847406575
0.218417,0.216007477385861
0.335929,0.384376459577652
0.370112,0.343622938212018
0.347739,0.341495250585984
0.409962,0.413761301324831
0.377566,0.38535353210418
0.452121,0.467100614273495
0.347828,0.373036338125729
0.419058,0.34947958349548
0.215337,0.205467760680305
0.213775,0.216032612769788
0.230098,0.212559080982661
0.229911,0.202356816791344
0.20315,0.201302309027295
0.334391,0.342153162762511
0.334285,0.311389344411306
0.260598,0.254718937094103
0.347667,0.363302959720921
0.226501,0.226620934071073
0.31348,0.290111964928608
0.311331,0.297283575936118
0.352854,0.414422016517384
0.368217,0.323789513610783
0.366043,0.363568917876644
0.336215,0.296547191838151
0.195705,0.179069054393304
0.180089,0.18189553595684
0.420416,0.433146135638687
0.382637,0.39041650043395
0.384564,0.397818440402577
0.339661,0.317838693372753
0.191589,0.202929148544624
0.329988,0.320579847945554
0.355426,0.371422229702137
0.466204,0.440564088166131
0.367228,0.391728716746965
0.186195,0.18803981173915
0.301524,0.247743941278213
0.375445,0.346915389445165
0.274429,0.280949620559277
0.350954,0.395454028414395
0.212398,0.23041177686651
0.268095,0.243085546633151
0.270345,0.314308024206907
0.271532,0.257963107611602
0.292254,0.301474195058662
0.342106,0.369504438709871
0.203918,0.232419059249648
0.244045,0.215401014344875
0.268236,0.216866236812403
0.378954,0.368388391538852
0.219958,0.21487931264908
0.528615,0.471491569290807
0.219805,0.227788150875688
0.361679,0.338558170188576
0.326826,0.328494501472125
0.405682,0.417224195779384
0.358905,0.334537628581815
0.258846,0.261211598150514
0.236397,0.193778764932972
0.21757,0.206210078181364
0.322209,0.33024632737906
0.322225,0.329060773559357
0.348,0.329074760527646
0.397683,0.355373196489296
0.467049,0.491740826875923
0.261754,0.239402392348447
0.302392,0.297049252917151
0.279105,0.296595129629929
0.350072,0.36360359822409
0.302111,0.287928722495901
0.29558,0.277195150397193
0.293221,0.292241348214545
0.197927,0.207411929402232
0.409374,0.350088615167492
0.34402,0.355057587412325
0.392631,0.369919441216708
0.217765,0.181613089641269
0.185717,0.196495965172391
0.375391,0.400847437149524
0.270973,0.219899802992327
0.234458,0.237798039881711
0.333059,0.260060535812434
0.396639,0.367782904116152
0.349202,0.435291229631941
0.150081,0.210150261800369
0.209322,0.20174162931744
0.235774,0.182884069529707
0.361582,0.328690715592222
0.234243,0.236252126861713
0.359895,0.340806066571319
0.310741,0.35963244550058
0.227196,0.228876308150083
0.234409,0.262964875125559
0.324496,0.34836814790535
0.227407,0.23699761685687
0.341422,0.345158086747887
0.405566,0.386270513931669
0.260182,0.239146866474691
0.343413,0.341654574876385
0.29461,0.25825233745661
0.295442,0.265884634940397
0.430192,0.377991148501849
0.350471,0.382975264071822
0.197987,0.202545899468713
0.281799,0.275172183156491
0.468257,0.454779292719448
0.32918,0.315355894708397
0.337138,0.338540346231799
0.445059,0.352375712686932
0.227693,0.222849065059077
0.389475,0.401414482380217
0.194865,0.175255802197583
0.20452,0.204689922451987
0.458496,0.403835200316549
0.375891,0.335266761240717
0.36223,0.35028788633625
0.403862,0.376652719844115
0.275743,0.279739684361601
0.237433,0.231526471628596
0.431878,0.36536162703768
0.204824,0.196886825885898
0.343413,0.347648490403897
0.338971,0.308223691161232
0.418529,0.382062103913881
0.390398,0.366769600386905
0.393127,0.340595939317139
0.493701,0.47206866567546
0.35351,0.316424627557202
0.282006,0.26124928996507
0.285613,0.409655156617739
0.34374,0.444532202993022
0.219267,0.230579831958629
0.216463,0.209680071505
0.340257,0.321586917556682
0.352823,0.332255152277077
0.304581,0.314055407801665
0.261535,0.284124555275064
0.259194,0.265639699561069
0.489696,0.430677308601317
0.420517,0.373988441099117
0.421272,0.394373877783463
0.422057,0.359494370807195
0.478627,0.45798141934374
0.357855,0.341120679334266
0.229496,0.199259421771231
0.403844,0.40746688462872
0.412287,0.453503312678776
0.28824,0.273130535374696
0.455275,0.425071255952936
0.442596,0.419091260568421
0.425038,0.439785882690509
0.261347,0.251913924545379
0.231215,0.216633344516017
0.328457,0.302355471618285
0.203659,0.19641189741384
0.328187,0.296289622899218
0.190737,0.19312393121972
0.381873,0.323834196148459
0.533214,0.413372984206956
0.497223,0.479823626234814
0.222259,0.217342929094623
0.279038,0.278674171788974
0.282204,0.290748619972168
0.279675,0.266332068183661
0.313975,0.277879440769422
0.258769,0.257731460335939
0.283438,0.276748853072598
0.313394,0.293988761079509
0.439839,0.377221952175656
0.363308,0.389928236688078
0.366065,0.392605393711647
0.332412,0.327948010201475
0.364405,0.346596348088975
0.172582,0.175595897427277
0.438276,0.400028083547459
0.312842,0.335918353434674
0.311422,0.355910768709928
0.342547,0.368902892800255
0.406516,0.368175092091896
0.178713,0.235240712311509
0.313583,0.326855267195476
0.218318,0.194675998298743
0.312207,0.307282609624196
0.216881,0.186465251973735
0.348578,0.362405759939474
0.298156,0.278399473631987
0.186035,0.167772960616589
0.188833,0.204076653435842
0.502601,0.444854024517061
0.302692,0.358858215337137
0.405657,0.402321575330034
0.205432,0.182331570687661
0.20203,0.206049383437278
0.337171,0.336009702791352
0.432019,0.410604920867919
0.430819,0.382716917845025
0.514557,0.465713824078578
0.374289,0.326557889922574
0.334349,0.347430258825153
0.371288,0.30159112821923
0.357978,0.318815918249773
0.216733,0.224598494561025
0.33515,0.354324967960572
0.284922,0.276202395693189
0.339022,0.340606615664083
0.229348,0.235965385769009
0.451028,0.444339784593994
0.481221,0.483087233656879
0.283606,0.250225839208615
0.189543,0.188320880299002
0.474967,0.453256160441935
0.166346,0.17624395024083
0.510103,0.481426400524704
0.20102,0.183396973731293
0.23352,0.22780172627692
0.419923,0.367079399171328
0.40023,0.371062388872297
0.259679,0.238463825310254
0.314713,0.30374566437171
0.333978,0.476405505684785
0.420258,0.392872925251949
0.421949,0.406316404777677
0.192639,0.199555523751829
0.400259,0.342522386510087
0.412159,0.3616721501022
0.218116,0.196907454930002
0.172705,0.215488257800826
0.443572,0.459316457845274
0.243672,0.220034942884487
0.390249,0.422117379757258
0.360579,0.319160842516412
0.34625,0.363394179608154
0.426614,0.368404343951877
0.322213,0.357242602066911
0.366218,0.362381566756172
0.332551,0.324952482297823
0.204578,0.201990578742329
0.371128,0.33206012320235
0.463705,0.432691224712256
0.269581,0.248918431611774
0.539237,0.447572105178698
0.460304,0.445592066778718
0.395364,0.396416482532066
0.366891,0.345224004939594
0.327192,0.358718242041107
0.445172,0.432676203517498
0.31766,0.326501216022413
0.364803,0.37942697363071
0.440281,0.446534405907365
0.440778,0.373728727420208
0.444881,0.457388057391278
0.392627,0.338408088580251
0.369738,0.320745750426251
0.396294,0.354107948835679
0.447076,0.472300343066074
0.419955,0.394413194153866
0.466659,0.472712835556678
0.443663,0.433294090284645
0.441725,0.40005159846419
0.172252,0.174046355242765
0.467808,0.459951379798934
0.222221,0.214159585483963
0.406096,0.399992612294335
0.279276,0.268564805742167
0.17981,0.164829362487588
0.198486,0.211609472178011
0.4362,0.448929194824569
0.349466,0.34681505891306
0.257963,0.250879071216605
0.206712,0.198143373386277
0.309728,0.282238728206087
0.279537,0.246307516932258
0.418339,0.362710793616545
0.135138,0.210900124882019
0.232448,0.246890702782089
0.233467,0.227164132109895
0.236129,0.229879256441399
0.365775,0.380547319163932
0.207079,0.206180271812863
0.465552,0.44993842050356
0.284237,0.277161180060295
0.419199,0.380917039916445
0.190503,0.185644273387072
0.343359,0.37152295180493
0.301934,0.298144333080515
0.191072,0.1952996637627
0.35633,0.340207647560985
0.440314,0.422178574347756
0.188547,0.230960832289716
0.377422,0.366495097466102
0.288191,0.302605593799016
0.393448,0.424636198999513
0.324919,0.322043934354655
0.184017,0.161460346228619
0.307474,0.344883973761026
0.325006,0.313315640752957
0.27066,0.225280068006844
0.215182,0.308251715162556
0.394883,0.410506959547322
0.192425,0.204500218228567
0.389443,0.339673464291747
0.257426,0.286924939176072
0.272685,0.284681492023565
0.560415,0.494316927456294
0.149594,0.219396814166368
0.329816,0.341106862406521
0.316899,0.300147015990677
0.318681,0.335396544197426
0.326164,0.297155462694786
0.218811,0.199094890227131
0.447314,0.399230058982839
0.347156,0.352926530856363
0.214718,0.216124576554604
0.356841,0.311015055260646
0.455264,0.500664380927821
0.217314,0.2257249553386
0.247433,0.227709680498369
0.357346,0.374358090082101
0.190979,0.232774058686089
0.32904,0.338633286590439
0.520579,0.465167429014109
0.32652,0.339833371771005
0.360442,0.404584361830036
0.364609,0.34959469209128
0.171156,0.198718135576336
0.226804,0.240957840632888
0.559015,0.446595191736055
0.358071,0.348107418308295
0.418587,0.464852231941641
0.293569,0.332044575273249
0.404527,0.387005669259488
0.409091,0.432870656896638
0.405443,0.401205637424088
0.468801,0.489555763033917
0.424628,0.405116071184271
0.220898,0.23548023773701
0.281073,0.332227023039573
0.292228,0.283411063745079
0.282396,0.268003778506724
0.323868,0.4157320921556
0.313303,0.307093364401939
0.325945,0.329683617458844
0.310457,0.323825734913021
0.434332,0.401747983935384
0.336582,0.356861045432491
0.22297,0.228763942459451
0.359887,0.378440553339352
0.324508,0.333010928445374
0.325644,0.360691597424307
0.378661,0.363005523604104
0.395371,0.369655703734333
0.587539,0.442570204797508
0.323056,0.362218722425862
0.53355,0.485418760430574
0.465785,0.448081546376018
0.393368,0.358626134213658
0.480884,0.431203953736007
0.430283,0.433458249534242
0.169273,0.179988949937104
0.169997,0.177058919526142
0.43215,0.396358489160226
0.386856,0.389280198310842
0.435064,0.456239541008995
0.368533,0.368997707595976
0.471032,0.456035148371361
0.470669,0.497717103233907
0.270238,0.262231291273562
0.408196,0.360559191059488
0.277675,0.291785072533638
0.204113,0.209652335291885
0.456129,0.426278373428442
0.349905,0.315030062595622
0.35732,0.366743984313729
0.247172,0.262135788159727
0.272065,0.307894887776425
0.239427,0.260686718366029
0.248242,0.236825666461182
0.262,0.25785597469211
0.328226,0.299734841481537
0.258033,0.254580164556227
0.324935,0.292569102840224
0.460855,0.406017039604264
0.278032,0.270291928191591
0.346107,0.357137782241062
0.456374,0.444326756630969
0.186906,0.202338703146079
0.179398,0.187373990962095
0.507035,0.506080520020671
0.2872,0.360665687745487
0.345936,0.364323533265547
0.34721,0.332381307848884
0.383392,0.387130714816674
0.321673,0.338248798812565
0.292905,0.246622772488007
0.259775,0.262914121088969
0.299519,0.299178486697512
0.323601,0.343677750808906
0.192824,0.176461775641544
0.402835,0.403344956623107
0.480784,0.490291155517399
0.185809,0.180854496691832
0.358036,0.349508597354047
0.44831,0.447067589073314
0.420664,0.440322404690187
0.345888,0.359933572646766
0.315826,0.327619625495009
0.421392,0.401178201721616
0.43382,0.392149667363276
0.186081,0.193535150557746
0.362211,0.390748096661019
0.320334,0.327411457951844
0.363529,0.353802908383741
0.225335,0.252271765740765
0.320391,0.31428016874996
0.320076,0.301165711829078
0.334465,0.332418402681179
0.402162,0.350388052488388
0.220434,0.220552841038193
0.220986,0.233167788289314
0.325205,0.314844032693652
0.508976,0.464465907553523
0.506746,0.479768408835821
0.371682,0.309150202463739
0.316312,0.295530126690953
0.369372,0.343688900537637
0.284,0.298898219236957
0.216983,0.193121455256004
0.439462,0.415450981890023
0.26747,0.259836767153945
0.369312,0.362591172826427
0.264828,0.263463426729001
0.213161,0.21232274697772
0.228679,0.218306492366831
0.23592,0.241016665304476
0.313735,0.310407641610103
0.363599,0.360436212313465
0.193627,0.204719425359285
0.217206,0.22705999184379
0.371775,0.375498730835017
0.379235,0.403060008794519
0.353328,0.382213728267898
0.468195,0.442848652532773
0.396497,0.406491866407654
0.378779,0.398053766250524
0.242335,0.256362440233309
0.236074,0.246141164847099
0.388103,0.344348469813164
0.422906,0.396497824927461
0.190708,0.183311281155472
0.406726,0.381453478513616
0.400536,0.416802376373387
0.192148,0.195242433923402
0.191565,0.214010333162194
0.254524,0.305305593393385
0.202142,0.205170512700728
0.312231,0.318840287745605
0.303218,0.283870621856845
0.328386,0.351729029873078
0.279959,0.439758715414793
0.310478,0.306431932977961
0.283533,0.26144564041134
0.350727,0.329251883276094
0.425226,0.427911080274292
0.352819,0.350103962600816
0.326848,0.320925761197318
0.327196,0.359352402164752
0.47757,0.480099753656666
0.545306,0.452415616498343
0.196939,0.19494446878923
0.335807,0.313859312542728
0.420246,0.480937341919873
0.20438,0.208170091328333
0.326858,0.452084787013165
0.312732,0.34050428187643
0.45418,0.465959593982945
0.459706,0.470641140761596
0.224101,0.233696488641241
0.487329,0.474890333278906
0.382541,0.380548573079438
0.336845,0.331177421637964
0.311175,0.370466660116017
0.313242,0.311062868599298
0.254324,0.253846848590344
0.287483,0.264050646791709
0.183177,0.182178906067794
0.424052,0.369844986723373
0.350055,0.332242966758272
0.339585,0.39774760282307
0.415568,0.39316538048471
0.191077,0.213476167391074
0.438921,0.405339081426375
0.374764,0.370256103117665
0.255777,0.202638183142659
0.254123,0.244921227348006
0.168918,0.170262517894573
0.165667,0.156145954412928
0.455116,0.419183982064206
0.214325,0.231277749905146
0.255366,0.402068001674967
0.46162,0.492636593806331
0.392632,0.405694870642011
0.320226,0.32683063859419
0.250996,0.289998895646546
0.288784,0.329169692366028
0.156679,0.205505212533728
0.434659,0.366420925126457
0.185579,0.180029337860547
0.307018,0.33408537382837
0.371295,0.279133296638479
0.423714,0.389810593694727
0.385251,0.326409600103065
0.320806,0.291196220927697
0.36966,0.313603581289279
0.474948,0.431706902761766
0.191703,0.247295599183284
0.348191,0.318026557507994
0.358062,0.336137224271957
0.358346,0.298441180598958
0.217598,0.260211646483049
0.292999,0.280945459223102
0.416022,0.374656329856253
0.481136,0.321885072417272
0.512867,0.485059520099423
0.308363,0.320438443017499
0.382414,0.409778830943549
0.161512,0.188013888755147
0.182338,0.201866992016435
0.140238,0.18181793945785
0.315592,0.330658202331297
0.261749,0.2593029229747
0.304238,0.314161943265536
0.262379,0.273199580763944
0.257317,0.261769508108636
0.394392,0.473008370314461
0.37814,0.370996711060794
0.438543,0.383672252445973
0.297266,0.272558116371991
0.249272,0.227376548879103
0.223411,0.264838165111039
0.364558,0.346320189562587
0.258632,0.269505850886471
0.323762,0.356123382782356
0.290683,0.275308942402144
0.324988,0.34965179179232
0.39719,0.350488736465259
0.346202,0.37061648485495
0.370383,0.40372762652342
0.217893,0.18868858481805
0.304302,0.354134848364963
0.303568,0.309701756823156
0.336514,0.328530444087129
0.194933,0.211646878085849
0.401928,0.369766249475422
0.323962,0.293240610987544
0.354465,0.379815697781919
0.342241,0.340788153553899
0.485042,0.487738791934012
0.207674,0.230798960189695
0.342687,0.402555595348695
0.29743,0.370469105624078
0.361897,0.363110090113427
0.237512,0.29866159585952
0.150733,0.221125913596268
0.378921,0.411036630622805
0.425294,0.431014689645526
0.161576,0.183310700557869
0.360518,0.394709364722767
0.242339,0.212186857212962
0.298767,0.292485823985105
0.196996,0.208781053376796
0.402672,0.392127930273866
0.396754,0.395601585451427
0.431001,0.430460757390124
0.222561,0.20817528365507
0.383019,0.336600453385876
0.310256,0.313829100470701
0.320389,0.31880755964984
0.318826,0.353584653081675
0.460514,0.435372075068035
0.351564,0.450029226812875
0.28101,0.231691044235507
0.353772,0.364559914476438
0.340375,0.314827892561175
0.336399,0.390201535034258
0.262582,0.43142020477991
0.343451,0.324838300231062
0.171811,0.191985503356466
0.355978,0.404228334034709
0.330637,0.312168725747338
0.332265,0.30755701730509
0.215085,0.224075443457156
0.186165,0.191434774999059
0.420569,0.405136450184656
0.4191,0.371966614189968
0.30275,0.259306098182915
0.438149,0.423612578996009
0.499748,0.422977624771324
0.200259,0.194256051818743
0.486468,0.431286619013476
0.260507,0.197990700619892
0.373238,0.376881133650951
0.291518,0.280249221144737
0.184652,0.206390750353489
0.26912,0.267849491125551
0.276081,0.272673720586861
0.290745,0.282530218765258
0.440504,0.435283149671448
0.313657,0.340697814064892
0.313547,0.284906515911987
0.34917,0.355388392794871
0.325558,0.34492466288352
0.229658,0.272900539578483
0.427256,0.485866223062683
0.26139,0.258638220287489
0.366417,0.413230357142594
0.271008,0.252500288991237
0.270308,0.270185063115318
0.373146,0.361086981714679
0.37865,0.365588978675851
0.308051,0.327759173902586
0.430234,0.459143217715237
0.428609,0.482519994983248
0.327051,0.372152494786069
0.412833,0.40630924357337
0.406099,0.374439459028885
0.173201,0.164700503216209
0.365046,0.352479860847948
0.411117,0.410899152676382
0.263104,0.297771646292854
0.362645,0.339553806665481
0.26078,0.245509889884672
0.16712,0.18496273098934
0.36229,0.378957252196076
0.373721,0.406482222484961
0.313817,0.334482375073527
0.348347,0.322004196822394
0.262089,0.270862377093096
0.386097,0.364242969877619
0.468825,0.398287162715898
0.169058,0.226852130402664
0.259652,0.247157152524111
0.425342,0.38112037962684
0.574313,0.497138682534762
0.376805,0.349830532508168
0.365515,0.356948049821024
0.449013,0.350572378758269
0.338618,0.28969759297009
0.27495,0.442032449951303
0.261289,0.254914487253719
0.283833,0.307705259078042
0.275866,0.236668989984632
0.399261,0.498499339980193
0.359847,0.416831482757249
0.298133,0.308946606946383
0.378715,0.414946693492947
0.379314,0.435850782587988
0.422122,0.395767132686546
0.383312,0.391219618390316
0.378467,0.364565782990344
0.265283,0.282719714597507
0.215134,0.218884032882476
0.420704,0.39474186962721
0.441895,0.465019449535371
0.355153,0.333736013750265
0.348584,0.343292449432857
0.202134,0.201753271195996
0.285952,0.316560421667586
0.429026,0.406186769554326
0.194988,0.179122045237156
0.206795,0.21157808678173
0.415393,0.402094088769436
0.194845,0.209677643127101
0.401988,0.321576549164779
0.388928,0.377187743804898
0.448193,0.445360933017997
0.366696,0.404376899519444
0.370225,0.317802781963493
0.230711,0.267415561334478
0.362218,0.371019118059879
0.358646,0.366695810153331
0.394307,0.369336404508018
0.40655,0.420789923822966
0.20679,0.203821662284404
0.207437,0.203997413475679
0.362561,0.365152095807567
0.204476,0.218138857809434
0.33587,0.329894766235984
0.490734,0.441899029418906
0.444777,0.461482750347433
0.220605,0.210235121269724
0.450093,0.448337358122021
0.299612,0.259839188867672
0.449315,0.484072807800207
0.196164,0.191985657393256
0.168171,0.219220239040947
0.238837,0.218911839672409
0.271346,0.268622586257135
0.440744,0.388114067819897
0.475135,0.457447704814834
0.468987,0.442868384173616
0.39807,0.371668622592727
0.200177,0.17840634008774
0.215069,0.198691699575169
0.472271,0.473360005183906
0.198801,0.210998922802116
0.193673,0.188541155452063
0.477645,0.444186095069774
0.390859,0.386805715102167
0.449417,0.490284090101313
0.237057,0.222578301883819
0.343596,0.306051189063209
0.31573,0.340250175771413
0.38694,0.373414727610922
0.411321,0.399856027600251
0.256576,0.250630024091989
0.508992,0.511317675836566
0.201875,0.220081690073083
0.332177,0.30001891873751
0.202052,0.22686012692978
0.359002,0.407498879327033
0.2551,0.212400579520439
0.527608,0.472717103762404
0.185566,0.21001158064099
0.402827,0.467913380608896
0.506926,0.426245727426546
0.440984,0.404608191833557
0.308566,0.359098482542308
0.254698,0.299262238729202
0.308934,0.356051062384073
0.387514,0.34401222707618
0.332713,0.355026080583631
0.406026,0.382248189506351
0.377771,0.397392052410795
0.369842,0.388901821147885
0.223815,0.222918137883972
0.426356,0.428946559481407
0.469091,0.458186970912012
0.44097,0.424640513573927
0.293337,0.309598779567354
0.277261,0.257512704910834
0.152187,0.24505930963199
0.226699,0.233795556515671
0.37925,0.362775774586104
0.359365,0.340652774942243
0.220265,0.199346444036533
0.363118,0.379590177606717
0.216811,0.189440383737564
0.279495,0.31729367184242
0.26647,0.281313770761376
0.271674,0.33165543560272
0.428625,0.414666003443271
0.472136,0.453078540411094
0.263959,0.247752581456585
0.494807,0.451241798022362
0.359783,0.35571859236538
0.361075,0.334493213372578
0.261989,0.236869037492069
0.343428,0.310857576868395
0.256609,0.235539728405998
0.172078,0.229412579251363
0.3303,0.348113723980515
0.34679,0.351874982139988
0.410478,0.358476166343332
0.299114,0.315838454065952
0.319529,0.343653587409681
0.379386,0.437473927243763
0.473487,0.440362354991724
0.336809,0.376630117374478
0.323933,0.351072083865724
0.299378,0.34827694216794
0.48685,0.465435475657709
0.325138,0.332432364372509
0.380325,0.373336700322164
0.280812,0.269367584297271
0.259405,0.246933361212632
0.209381,0.207623393041611
0.192351,0.195667347083205
0.310799,0.316777262539697
0.263017,0.306105336107835
0.389717,0.380585473554473
0.449137,0.42859737290146
0.443104,0.461065123942276
0.453299,0.442270738050256
0.346574,0.338363406507043
0.350889,0.34120759741657
0.36114,0.386625097080152
0.364374,0.386667894410774
0.355535,0.309201540279317
0.29606,0.273575783746653
0.348086,0.349278183025247
0.464133,0.424640637185838
0.267102,0.265352312509288
0.290176,0.259580537657101
0.513649,0.4194688533434
0.250043,0.276516771803174
0.452817,0.419259069895781
0.281242,0.32190646864792
0.453675,0.403143502314479
0.246342,0.249928750858066
0.336227,0.394561234384339
0.35418,0.329892105288977
0.27035,0.276200399632467
0.392783,0.395956202409292
0.323278,0.319665816943486
0.471958,0.469950069513303
0.441357,0.418445473289561
0.165487,0.198482567166734
0.316369,0.298077831087686
0.399773,0.380321814176447
0.184798,0.174711806865238
0.303403,0.334080764084728
0.387224,0.354786970386905
0.338534,0.375400832924462
0.349944,0.334977373525876
0.22786,0.246291335165451
0.334699,0.309420081176848
0.393988,0.430612259589165
0.283055,0.305068010089689
0.484068,0.438303928612854
0.217149,0.207142649572081
0.311189,0.257928731292228
0.409274,0.346943451224883
0.485578,0.478917255306137
0.332579,0.348212547806733
0.199932,0.197835781015365
0.348861,0.342469533298696
0.424354,0.384565381827816
0.342975,0.360147204387326
0.254373,0.236870872419763
0.174983,0.182732923939313
0.51127,0.440157885283561
0.241411,0.24034514002756
0.373535,0.423058306419524
0.206897,0.188684949881732
0.25858,0.262819376162834
0.411256,0.395259857911902
0.412626,0.373000574592292
0.235651,0.232863949903392
0.185633,0.210235593497322
0.495598,0.441848926838262
0.236446,0.22420461445371
0.461011,0.423499930798666
0.479376,0.456172944606753
0.341254,0.339045818285079
0.401656,0.390295000866639
0.37469,0.385181576673011
0.340118,0.371877977839349
0.336858,0.348642027436387
0.361728,0.319773516944338
0.216634,0.180924685018567
0.217272,0.223263116434883
0.319701,0.29843723824355
0.30137,0.269864494733999
0.221999,0.271836891225541
0.197295,0.196022892365087
